自治体名,データセット名,p_id,r_count
010006_北海道,AED設置施設一覧【占冠村】,ac2245f6-162c-42c9-bc09-2c1dbfea21b3,1
010006_北海道,AED設置箇所一覧【北海道八雲町】,7ee9f315-5542-439c-9492-047d7e1aae07,1
010006_北海道,AED設置箇所一覧【北海道新篠津村】,257813ba-cb9d-47f5-b9d5-49583989f7f8,1
010006_北海道,AED設置箇所一覧【北海道沼田町】,fb7eae1a-21f4-4416-8a17-4980913c7a45,1
010006_北海道,AED設置箇所一覧【北海道音更町】,294d988c-7874-4659-a7fa-58989ae1df7a,1
010006_北海道,AED設置箇所一覧【北海道鹿追町】,ba36d8de-d3d2-4f85-b0b6-50f28dd9e28e,1
010006_北海道,【足寄町】AED設置箇所一覧,ab317a92-f10a-48d2-89b6-5fd6c5d8381b,1
010006_北海道,【足寄町】公衆無線LANアクセスポイント一覧,b9c50027-fbc9-47b6-b6b0-18cf35b84773,1
010006_北海道,【足寄町】子育て施設一覧,fa71f0a5-a15e-4a86-be2f-74a57b91c3d1,1
010006_北海道,介護サービス事業所一覧【北海道新篠津村】,a912c395-03b1-44b7-8e46-9e2c6dfe501f,1
010006_北海道,介護サービス事業所一覧【北海道沼田町】,12185476-1756-4f45-9b59-ad241a2f2779,1
010006_北海道,八雲町どこでもWi-Fi設置場所【北海道八雲町】,9563bb72-a868-45f1-bf8a-001f2ac138b5,1
010006_北海道,公共施設一覧【北海道新篠津村】,f4bf2e4e-a5b2-4083-a7f4-291b7e5ffa86,1
010006_北海道,公共施設一覧【北海道鹿追町】,998cc6fa-8914-420d-8afe-81a004057383,1
010006_北海道,公園一覧【北海道新篠津村】,685b3852-46e4-4439-a27d-e1048148c45a,1
010006_北海道,公衆トイレ一覧【北海道新篠津村】,8daa4ce4-1d9d-494f-87bc-9358d1b091e8,1
010006_北海道,公衆無線LANアクセスポイント一覧【北海道更別村】,2186ec86-1d65-44a8-9717-68e5a8e4f978,1
010006_北海道,公衆無線LANアクセスポイント一覧【北海道鹿追町】,de05c077-fa16-4ea6-b0dc-c96d0d773110,1
010006_北海道,医療機関一覧【北海道新篠津村】,81fba381-c3aa-46d0-bad6-8f73bf001874,1
010006_北海道,医療機関一覧【北海道更別村】,9ddae8c1-e2a5-427d-bf73-329605ffa48f,1
010006_北海道,医療機関一覧【北海道沼田町】,e4865169-b0ca-4297-bb37-8a2209900a66,1
010006_北海道,医療機関一覧【北海道鹿追町】,f280ba4d-8b45-45b7-9281-a99d9bb16c00,1
010006_北海道,子育て施設一覧【北海道更別村】,37a57203-83ea-4b26-b821-717a5a81ebe0,1
010006_北海道,子育て施設一覧【北海道沼田町】,a5ad51c8-0000-40eb-8f2c-e47a89c30f74,1
010006_北海道,子育て施設一覧【北海道鹿追町】,c1657d9a-c8b5-4b3a-b575-c91ad0d2a34d,1
010006_北海道,学校一覧【北海道新篠津村】,7d0b4908-a56d-433d-9dd1-9cfcfab6e393,1
010006_北海道,投票所一覧【北海道滝川市】,af7d3816-d33d-48c2-8d78-2158d4aa935b,1
010006_北海道,指定緊急避難場所データ_01北海道【北海道】【G空間情報センター】,6fc03b82-5656-4031-a4d2-81dfc2923d50,1
010006_北海道,指定緊急避難場所一覧【倶知安町】,782c8bdb-2b9c-469d-9dd6-895abb5befe4,1
010006_北海道,指定緊急避難場所一覧【北海道新篠津村】,906a0b0e-7b4c-4de3-b418-d0d81001c434,1
010006_北海道,指定緊急避難場所一覧【北海道更別村】,a12c1ba2-506a-4b6e-aabc-14d59b8a8e21,1
010006_北海道,指定自立支援医療機関指定一覧【北海道】,e0fefa4c-fcdd-4c68-b517-7c4c62a3288b,2
010006_北海道,観光施設一覧【北海道新篠津村】,a89e83f3-7695-483f-bc6c-e8e523ad5d77,2
010006_北海道,避難場所一覧【北海道豊頃町】,521087c8-4e64-4386-9594-c760e11d3e86,1
010006_北海道,避難所【北海道上士幌町】,39662776-8892-498c-9b36-1ef06c30f856,1
010006_北海道,避難所一覧【占冠村】,6c3d2d55-73ca-4ade-b2e8-89dacbb19da9,1
011002_北海道札幌市,市有施設に設置されており一般市民が利用可能なAED一覧,aed,3
011002_北海道札幌市,札幌市内の文化財一覧,bunkazai_sapporo,2
011002_北海道札幌市,指定緊急避難場所一覧（千歳市）,chitose_evacuation_space,1
011002_北海道札幌市,札幌市内の避難場所一覧,hinanjyo,41
011002_北海道札幌市,札幌市設置駐輪場一覧,sapporo_bicycle_parking_space,1
011002_北海道札幌市,札幌市内の医療機関一覧,sapporo_hospital,1
011002_北海道札幌市,札幌市が提供する公衆無線LANの一覧,sapporo_wireless_lan,1
011002_北海道札幌市,札幌市中央区内の公園に設置されているトイレ一覧,toilets_a,1
014257_北海道上砂川町,AED設置箇所一覧,014257_aed,1
014257_北海道上砂川町,指定緊急避難場所一覧,014257_evacuation_space,1
014257_北海道上砂川町,投票所一覧,014257_polling_place,1
014257_北海道上砂川町,公衆トイレ一覧,014257_public_toilet,1
014257_北海道上砂川町,公衆無線LANアクセスポイント一覧,014257_public_wireless_lan,1
020001_青森県,AED設置箇所一覧,aa2d43b6-37af-41b4-a6c1-c550765a39a2,1
020001_青森県,【むつ市】スポーツ施設一覧,2f9a70b5-747d-440c-9a2a-8803c2656d4b,1
020001_青森県,【むつ市】幼稚園・認定こども園・保育園一覧,6119b20b-f576-4db3-a899-83fc56d8f701,2
020001_青森県,【むつ市】指定緊急避難所一覧,a8635b14-c478-4ad8-b931-a618fba41943,1
020001_青森県,【南部町】AED設置箇所一覧,d13b43e5-af2a-48ec-bc02-2b28dcf9cb85,1
020001_青森県,【南部町】介護サービス事業所一覧,27fded15-79c4-4a1f-b683-ad98dea4a910,1
020001_青森県,【南部町】公共施設一覧,5e1f362e-bcc3-46c3-9ece-7e3c777dfe8a,1
020001_青森県,【南部町】公衆無線LANアクセスポイント一覧,54bc3ece-e14a-4abb-a2c9-ec6cdb046d9e,1
020001_青森県,【南部町】公衆用トイレ一覧,569933fe-b269-4e21-9ca8-ff4cb07b6354,1
020001_青森県,【南部町】医療機関一覧,91098bef-5a92-402d-ae49-269520e3759c,1
020001_青森県,【南部町】子育て施設一覧,2fea4e71-7705-4124-8059-1c84a37fb9d5,1
020001_青森県,【南部町】指定緊急避難場所一覧,efd687dd-2357-4d32-b160-a9f33eefa958,1
020001_青森県,【南部町】文化財一覧,8094ff00-d29d-4b51-aa6e-62537065316c,1
020001_青森県,【南部町】観光施設一覧,d5c6aa0e-23da-4364-bb7f-0d7e5b137be2,1
020001_青森県,【平川市】AED設置箇所一覧,bb133f6a-2872-4cf7-bd88-518487c6fb48,1
020001_青森県,【平川市】介護サービス事業所一覧,2c340a5c-7892-4525-bda6-d74ac37d18eb,1
020001_青森県,【平川市】公共施設一覧,6d3be3fc-d342-4573-8211-9369b688a45c,1
020001_青森県,【平川市】公衆トイレ一覧,2c9d5e88-451b-48a2-a73a-94f4c91d4a4e,1
020001_青森県,【平川市】公衆無線LANアクセスポイント一覧,004da632-cd81-416b-bfb4-4502088f47b6,1
020001_青森県,【平川市】医療機関一覧,bfca9c73-3d27-4405-8849-464575b22533,1
020001_青森県,【平川市】子育て施設一覧,7103d7d4-125c-4c28-88eb-dbec3dc8fbf8,1
020001_青森県,【平川市】指定緊急避難所一覧,20c55db6-3bde-4f09-8db0-52eec35418c2,1
020001_青森県,【平川市】文化財一覧,c2eb060e-1dc3-4142-8c59-57acb6f0dad6,1
020001_青森県,【平川市】消防水利施設一覧,9e9bcb5f-9da8-4988-b9ec-80cfc6d57c1c,1
020001_青森県,【平川市】観光施設一覧,6f983ad2-6fc8-4db7-9986-1a5be016fa4d,1
020001_青森県,介護サービス事業所一覧,cc8ecdea-1d67-470f-aff4-93a867886be8,1
020001_青森県,令和2年度町内子育て施設一覧,f11c57ae-390d-4716-9ed5-6eebceb31f73,1
020001_青森県,公共施設一覧,9e1cdd74-8bea-439b-ba69-3513d3a8a68c,1
020001_青森県,公衆無線LANアクセスポイント一覧,ba76d3c4-27ed-471d-b0c0-7eef729c5944,1
020001_青森県,医療機関一覧,fdf977f0-fb2c-4c02-860b-454cc0c483f4,1
020001_青森県,子育て施設一覧,197bb3ed-9852-4d28-86b1-98efbc8f9c7d,1
020001_青森県,指定緊急避難場所一覧,3d5c9403-35e3-44ec-ac60-ec1dfcaf4d27,1
020001_青森県,指定避難所一覧,4db77e86-6be6-49a5-9d11-74a75b7fdc9b,1
020001_青森県,文化財一覧,fd0a131f-6f0e-4db3-8e12-36776fe5c313,1
020001_青森県,禁煙治療医療機関一覧,0f0c20cc-f345-4f22-b4fc-ebf9b6bf6961,1
020001_青森県,観光施設一覧,76b57888-fcae-4234-8e3a-e78a4263b779,1
020001_青森県,青森県内学校一覧,9104c169-9263-441b-ba35-9cb63c9ecd03,1
020001_青森県,青森県内市町村立図書館一覧,842c70fa-beb4-4b24-93c6-8ea779b1362b,1
020001_青森県,青森県内文化施設一覧,d8e43416-c971-4fdd-b53c-f1ed4adf8e97,1
020001_青森県,青森県内斎場一覧,e0618a1a-637f-4c22-a73e-0238e9c334d6,1
020001_青森県,青森県内避難所一覧,a4b1201c-1bc5-44ca-a29b-d1d483eae51d,1
040002_宮城県,【宮城県】みやぎFree Wi-Fi設置場所一覧（公共施設分）（R4.8.26）,9,1
040002_宮城県,【柴田町】公共施設一覧,20,2
040002_宮城県,【松島町】公共施設一覧,21,1
040002_宮城県,【大衡村】公共施設一覧（R4.9.8）,24,1
040002_宮城県,【亘理町】公共施設一覧,25,1
040002_宮城県,【岩沼市】公共施設一覧,26,1
040002_宮城県,【登米市】公共施設一覧,31,2
040002_宮城県,【気仙沼市】公共施設一覧,33,1
040002_宮城県,【石巻市】公共施設一覧,38,3
040002_宮城県,【涌谷町】公共施設一覧（R04.09.08）,39,1
040002_宮城県,｢七ヶ宿町｣公共施設一覧,41,1
040002_宮城県,【多賀城市】公共施設一覧,45,1
040002_宮城県,【角田市】公共施設一覧（R4.9.8）,53,1
040002_宮城県,【白石市】公共施設一覧,66,1
040002_宮城県,【宮城県】薬局一覧(仙台市を除く),71,2
040002_宮城県,【涌谷町】指定緊急避難場所一覧（R04.09.13）,83,1
040002_宮城県,【大衡村】指定緊急避難場所一覧（R4.9.16）,116,1
040002_宮城県,【村田町】指定緊急避難場所一覧（R5.10.1）,120,1
040002_宮城県,【富谷市】指定緊急避難場所一覧（R08.04.01）,140,1
040002_宮城県,【角田市】指定緊急避難場所一覧（R4.9.26）,144,1
040002_宮城県,【岩沼市】指定緊急避難場所一覧,145,1
040002_宮城県,【利府町】避難場所・避難所一覧（R04.09.22）,151,2
040002_宮城県,【大郷町】避難場所及び避難所,154,2
040002_宮城県,【大崎市】指定緊急避難場所一覧,155,1
040002_宮城県,【大郷町】公共施設一覧,156,1
040002_宮城県,【大河原町】避難場所及び避難所一覧（R4.9.26）,158,1
040002_宮城県,【登米市】指定緊急避難施設場所一覧,160,2
040002_宮城県,【宮城県】公共施設一覧,163,1
040002_宮城県,【白石市】指定緊急避難場所一覧,164,1
040002_宮城県,【石巻市】指定緊急避難場所一覧,167,3
040002_宮城県,【多賀城市】避難場所及び避難所一覧,175,1
040002_宮城県,【女川町】公共施設一覧_20220908,178,1
040002_宮城県,【亘理町】避難場所一覧,185,1
040002_宮城県,【名取市】指定緊急避難場所一覧,187,3
040002_宮城県,【塩竈市】指定緊急避難場所一覧,188,2
040002_宮城県,【美里町】指定避難所一覧（R04.09.30）,192,1
040002_宮城県,【美里町】公共施設一覧（R04.09.30）,194,1
040002_宮城県,【美里町】公衆無線LANアクセスポイント一覧（R04.09.30）,195,1
040002_宮城県,【気仙沼市】避難所及び避難場所一覧,199,1
040002_宮城県,【松島町】指定避難所一覧（R04.09.30）,201,1
040002_宮城県,【女川町】避難所一覧_20220930,203,1
040002_宮城県,【南三陸町】指定避難所一覧（2022.09.30）,204,1
040002_宮城県,【加美町】指定緊急避難場所一覧（R04.09.30）,206,1
040002_宮城県,【仙台市】指定緊急避難場所一覧,207,1
040002_宮城県,避難場所及び避難所一覧,208,1
040002_宮城県,【東松島市】指定緊急避難場所一覧,209,1
040002_宮城県,【蔵王町】指定緊急避難場所一覧,210,1
040002_宮城県,【色麻町】避難場所及び避難所一覧,214,1
040002_宮城県,【川崎町】避難所及び避難場所一覧,215,1
040002_宮城県,指定緊急避難場所,228,1
040002_宮城県,【丸森町】公共施設一覧,234,1
040002_宮城県,【丸森町】指定緊急避難場所一覧,236,1
040002_宮城県,【村田町】ＡＥＤ設置箇所数一覧（R5.10.1）,253,1
040002_宮城県,【村田町】介護サービス事業所一覧（R5.10.1）,254,1
040002_宮城県,【村田町】医療機関一覧（R5.10.1）,255,1
040002_宮城県,【村田町】文化財一覧（R5.10.1）,258,1
040002_宮城県,【村田町】観光施設一覧（R5.10.1）,259,1
040002_宮城県,【村田町】公衆トイレ一覧（R5.10.1）,260,1
040002_宮城県,【村田町】消防水利施設一覧（R5.10.1）,261,1
040002_宮城県,【村田町】公共施設一覧（R5.10.1）,264,1
040002_宮城県,【村田町】子育て施設一覧（R5.10.1）,265,1
040002_宮城県,【富谷市】公共施設一覧（R08.04.01）,288,1
040002_宮城県,【柴田町】医療機関一覧,295,2
040002_宮城県,【柴田町】子育て施設一覧,296,2
040002_宮城県,【柴田町】介護サービス事業所一覧,297,2
040002_宮城県,【柴田町】ＡＥＤ設置箇所数一覧,298,1
040002_宮城県,【柴田町】公衆トイレ一覧,300,1
040002_宮城県,【宮城県】観光施設一覧,301,1
040002_宮城県,【名取市】観光施設一覧,377,3
040002_宮城県,【大崎市】文化財一覧,383,1
040002_宮城県,【多賀城市】文化財一覧,428,1
040002_宮城県,【多賀城市】観光施設一覧,431,1
040002_宮城県,【東松島市】文化財一覧,440,1
040002_宮城県,【東松島市】公共施設一覧,441,1
040002_宮城県,【東松島市】観光施設一覧,442,1
040002_宮城県,【岩沼市】Free Wi-Fi設置場所一覧,453,1
040002_宮城県,【岩沼市】観光施設一覧,460,1
040002_宮城県,【塩竈市】観光施設一覧,469,1
040002_宮城県,【塩竈市】文化財一覧,470,1
040002_宮城県,【塩竈市】公共施設一覧,471,1
040002_宮城県,【松島町】子育て施設一覧,473,1
040002_宮城県,【松島町】文化財一覧,474,1
040002_宮城県,【岩沼市】文化財一覧,488,1
040002_宮城県,【大崎市】観光施設一覧,498,1
040002_宮城県,【美里町】指定避難所一覧（R06.03.14）,507,1
040002_宮城県,【美里町】観光施設一覧（R06.03.14）,509,1
040002_宮城県,【仙台市】文化財一覧,511,1
040002_宮城県,【松島町】観光施設一覧,514,1
040002_宮城県,【仙台市】公共施設一覧,515,1
040002_宮城県,【大崎市】公共施設一覧,523,1
040002_宮城県,【気仙沼市】観光施設一覧,527,1
040002_宮城県,【気仙沼市】文化財一覧,528,1
040002_宮城県,【仙台市】観光施設一覧,531,1
040002_宮城県,【涌谷町】文化財一覧,532,1
040002_宮城県,【涌谷町】観光施設一覧,534,1
040002_宮城県,【石巻市】子育て施設一覧,536,2
040002_宮城県,【石巻市】医療機関一覧,537,2
040002_宮城県,【石巻市】観光施設一覧,539,2
040002_宮城県,【石巻市】公衆トイレ一覧,541,2
040002_宮城県,【石巻市】文化財一覧,542,2
040002_宮城県,【大衡村】文化財一覧,573,1
040002_宮城県,【名取市】公共施設一覧,594,4
040002_宮城県,【名取市】文化財一覧,596,2
040002_宮城県,【名取市】子育て施設一覧,597,3
040002_宮城県,【名取市】公衆無線LANアクセスポイント一覧,598,4
040002_宮城県,【名取市】ＡＥＤ設置箇所一覧,599,5
040002_宮城県,【名取市】公衆トイレ一覧,602,5
040002_宮城県,【名取市】介護サービス事業所一覧,603,5
040002_宮城県,【名取市】医療機関一覧,604,4
040002_宮城県,【名取市】消防水利施設一覧,605,3
040002_宮城県,【白石市】観光施設一覧,626,1
040002_宮城県,【白石市】文化財一覧,628,1
040002_宮城県,【大崎市】子育て施設一覧,661,1
040002_宮城県,【石巻市】消防水利施設一覧,708,2
040002_宮城県,【仙台市】消防水利施設一覧,724,1
040002_宮城県,【名取市】公営駐車場一覧,742,1
040002_宮城県,【名取市】公営駐輪場一覧,743,1
040002_宮城県,【仙台市】公衆無線LANアクセスポイント一覧,747,1
040002_宮城県,【名取市】投票所一覧,751,1
040002_宮城県,【石巻市】ＡＥＤ設置箇所一覧,752,2
040002_宮城県,【石巻市】公衆無線LANアクセスポイント一覧,753,2
040002_宮城県,【松島町】消防水利施設一覧,763,1
040002_宮城県,【仙台市】子育て施設一覧,783,1
040002_宮城県,【仙台市】公衆トイレ一覧,784,1
040002_宮城県,【栗原市】AED設置箇所一覧,786,1
040002_宮城県,【栗原市】介護サービス事業所一覧,787,1
040002_宮城県,【栗原市】医療機関一覧,788,1
040002_宮城県,【栗原市】文化財一覧,789,1
040002_宮城県,【栗原市】観光施設一覧,790,1
040002_宮城県,【栗原市】公衆無線LANアクセスポイント一覧,791,1
040002_宮城県,【栗原市】公衆トイレ一覧,792,1
040002_宮城県,【栗原市】指定緊急避難所一覧,793,1
040002_宮城県,【栗原市】公共施設一覧,796,1
040002_宮城県,【栗原市】子育て施設一覧,797,1
040002_宮城県,【白石市】子育て施設一覧,801,1
040002_宮城県,【白石市】公衆無線LANアクセスポイント一覧,802,1
040002_宮城県,【松島町】AED設置箇所一覧,805,1
040002_宮城県,【松島町】公衆トイレ一覧,806,1
040002_宮城県,【松島町】公衆無線LANアクセスポイント一覧,807,1
040002_宮城県,【塩竈市】子育て施設一覧,809,1
040002_宮城県,【塩竈市】公衆無線LANアクセスポイント一覧,811,1
040002_宮城県,【塩竈市】公衆トイレ一覧,812,1
040002_宮城県,【塩竈市】AED設置箇所一覧,813,1
040002_宮城県,【塩竈市】消防水利施設一覧,814,1
040002_宮城県,【多賀城市】子育て施設一覧,823,1
040002_宮城県,【多賀城市】AED設置個所一覧,824,1
040002_宮城県,【多賀城市】公衆無線 LAN アクセスポイント一覧,825,1
040002_宮城県,【多賀城市】公衆トイレ一覧,826,1
040002_宮城県,【多賀城市】消防水利施設一覧,827,1
040002_宮城県,【仙台市】AED設置箇所一覧,835,1
040002_宮城県,【白石市】AED設置箇所一覧,845,1
040002_宮城県,【白石市】消防水利施設一覧,846,1
040002_宮城県,【白石市】公衆トイレ一覧,847,1
040002_宮城県,【涌谷町】AED設置箇所一覧,854,1
040002_宮城県,【大和町】観光施設一覧,857,1
040002_宮城県,【大和町】文化財一覧,859,1
040002_宮城県,【大和町】消防水利施設一覧,860,1
040002_宮城県,【大和町】公衆トイレ一覧,861,1
040002_宮城県,【大和町】AED設置個所一覧,862,1
040002_宮城県,【大和町】公衆無線LANアクセスポイント一覧,863,1
040002_宮城県,【大和町】子育て施設一覧,864,1
040002_宮城県,【大和町】公共施設一覧,875,1
040002_宮城県,【涌谷町】公衆トイレ一覧,876,1
040002_宮城県,【涌谷町】公衆無線LANアクセスポイント一覧,877,1
040002_宮城県,【涌谷町】子育て施設一覧,878,1
040002_宮城県,【柴田町】指定緊急避難場所一覧,891,1
040002_宮城県,【柴田町】公衆無線LANアクセスポイント一覧,893,2
040002_宮城県,【柴田町】文化財一覧,894,2
040002_宮城県,【亘理町】子育て施設一覧,931,1
040002_宮城県,【亘理町】AED設置箇所一覧,932,1
040002_宮城県,【亘理町】消防水利施設一覧,934,1
040002_宮城県,【名取市】防災無線拠点,973,1
040002_宮城県,【東松島市】消防水利施設一覧,989,1
040002_宮城県,【東松島市】子育て施設一覧,990,1
040002_宮城県,【東松島市】AED設置箇所一覧,991,1
040002_宮城県,【東松島市】公衆トイレ一覧,992,1
040002_宮城県,【登米市】ＡＥＤ設置個所一覧,1102,2
040002_宮城県,【登米市】介護サービス事業所一覧,1103,2
040002_宮城県,【登米市】文化財一覧,1105,2
040002_宮城県,【登米市】公衆無線ＬＡＮアクセスポイント一覧,1106,2
040002_宮城県,【登米市】消防水利施設一覧,1107,2
040002_宮城県,【登米市】子育て施設一覧,1110,2
040002_宮城県,【登米市】公衆トイレ一覧,1112,2
040002_宮城県,【登米市】医療機関一覧,1113,2
040002_宮城県,【柴田町】観光施設一覧,1285,1
040002_宮城県,【柴田町】公営駐車場一覧,1314,1
040002_宮城県,【柴田町】公営駐輪場一覧,1315,1
040002_宮城県,【柴田町】投票所一覧,1323,1
050008_秋田県,【秋田県】県の公共施設等の見える化,050008_gyousei_001,6
050008_秋田県,【秋田県】あきた子育てふれあいカード協賛店一覧,050008_jisedai_002,1
050008_秋田県,【秋田県】小学校一覧（令和７年４月１日現在）,050008_joho_010,1
050008_秋田県,【秋田県】中学校一覧（令和７年４月１日現在）,050008_joho_016,1
050008_秋田県,【秋田県】高等学校一覧（令和７年４月１日現在）,050008_joho_017,1
050008_秋田県,【秋田県】県提供公衆Wi-Fiアクセスポイント一覧（令和５年１１月１日現在）,050008_joho_021,1
050008_秋田県,【秋田県】幼稚園・保育所・認定こども園一覧（令和8年4月1日現在）,050008_kodomo_001,1
050008_秋田県,【秋田県】義務教育学校一覧（令和７年４月１日現在）,050008_kyouiku_004,1
050008_秋田県,【秋田県】特別支援学校一覧（令和７年４月１日現在）,050008_kyouiku_006,1
050008_秋田県,【秋田県】地域型保育実施施設一覧,050008_kyouiku_010,1
050008_秋田県,【秋田県】幼稚園・保育所・認定こども園一覧（令和7年4月1日現在）,050008_youho_001,1
090000_栃木県,県施設におけるAED設置場所一覧,090000__tochigi-aed,1
090000_栃木県,県内の医療的ケア児支援医療機関一覧,090000_carejishien,1
090000_栃木県,私立学校名簿（大学）,090000_daigaku,1
090000_栃木県,歯科診療所名簿,090000_dentalclinicnamebook,1
090000_栃木県,公立義務教育学校一覧,090000_gimukyouikugakukouitiran,1
090000_栃木県,保育所一覧（2021年4月1日現在）,090000_hoikusyo,1
090000_栃木県,介護サービス事業所一覧（訪問看護）,090000_houmonkango,1
090000_栃木県,事業所内保育事業一覧（2021年4月1日現在）,090000_jigyousyonai,1
090000_栃木県,介護サービス事業所一覧（複合型サービス）,090000_kaigohoken-fukugous,1
090000_栃木県,介護サービス事業所一覧（訪問介護）,090000_kaigohoken-houkai,1
090000_栃木県,介護サービス事業所一覧（訪問リハビリテーション）,090000_kaigohoken-houreha,1
090000_栃木県,介護サービス事業所一覧（居宅介護支援）,090000_kaigohoken-kyotakai,1
090000_栃木県,介護サービス事業所一覧（認知症対応型共同生活介護）,090000_kaigohoken-ninkyosei,1
090000_栃木県,介護サービス事業所一覧（認知症対応型通所介護）,090000_kaigohoken-nintsukai,1
090000_栃木県,介護サービス事業所一覧（訪問入浴介護）,090000_kaigohoken-nyuyoku,1
090000_栃木県,介護サービス事業所一覧（介護老人福祉施設）,090000_kaigohoken-roufuku,1
090000_栃木県,介護サービス事業所一覧（介護老人保健施設）,090000_kaigohoken-rouho,1
090000_栃木県,介護サービス事業所一覧（介護療養型医療施設）,090000_kaigohoken-ryoyo,1
090000_栃木県,介護サービス事業所一覧（短期入所生活介護）,090000_kaigohoken-tankisei,1
090000_栃木県,介護サービス事業所一覧（特定施設入居者生活介護）,090000_kaigohoken-tokunyuse,1
090000_栃木県,介護サービス事業所一覧（通所介護）,090000_kaigohoken-tsushokai,1
090000_栃木県,介護サービス事業所一覧（通所リハビリテーション）,090000_kaigohoken-tsushoreha,1
090000_栃木県,介護サービス事業所一覧（介護予防支援）,090000_kaigohoken-yoboshien,1
090000_栃木県,介護サービス事業所一覧（特定福祉用具販売）,090000_kaigohoken-youguhan,1
090000_栃木県,介護サービス事業所一覧（福祉用具貸与）,090000_kaigohoken-yougutai,1
090000_栃木県,介護サービス事業所一覧（介護医療院）,090000_kaigoiryoin,1
090000_栃木県,私立学校名簿（各種学校）,090000_kakusyugakkou,1
090000_栃木県,家庭的保育事業一覧（2021年4月1日現在）,090000_kateiteki,1
090000_栃木県,県指定等文化財一覧,090000_ken-bunkazai,1
090000_栃木県,2018年度県立スポーツ施設における施設状況,090000_ken-supotsushisetsu,1
090000_栃木県,県営住宅一覧,090000_keneijyutaku,1
090000_栃木県,県立中学校一覧,090000_kenritsuchugakko,1
090000_栃木県,県立高等学校一覧,090000_kenritsukoutougakko,1
090000_栃木県,栃木県内における地域子育て支援拠点一覧,090000_kosodatekyoten,1
090000_栃木県,私立学校名簿（高等学校・広域通信制）,090000_koukou-tsushinsei,1
090000_栃木県,私立学校名簿（高等学校・全日制）,090000_koukou-zennichisei,1
090000_栃木県,国指定等文化財一覧,090000_kuni-bunkazai,1
090000_栃木県,市町別居宅訪問型保育事業一覧,090000_kyotakuhoumongata,1
090000_栃木県,介護サービス事業所一覧（共生型通所介護）,090000_kyouseigatatuusyokaigo,1
090000_栃木県,救急病院名簿,090000_kyukyu-meibo1,1
090000_栃木県,救急診療所名簿,090000_kyukyu-meiibo2,1
090000_栃木県,介護サービス事業所一覧（地域密着型介護老人福祉施設入所者生活介護）,090000_micchaku-tokuyou,1
090000_栃木県,介護サービス事業所一覧（地域密着型通所介護）,090000_micchaku-tsusyokaigo,1
090000_栃木県,認定こども園一覧（2021年4月1日現在）,090000_ninteikodomoen,1
090000_栃木県,農産物直売所一覧,090000_nousannbututyokubaijyo,1
090000_栃木県,栃木県内におけるおもちゃ図書館一覧,090000_omotyatosyokan,1
090000_栃木県,栃木県内におけるオストメイトトイレ一覧表,090000_ostomatetoilet,1
090000_栃木県,指定自立支援医療機関一覧（精神通院医療_病院又は診療所）,090000_seishintsuuinn-byouin,1
090000_栃木県,指定自立支援医療機関一覧（精神通院医療_訪問看護ステーション）,090000_seishintsuuinn-houkan,1
090000_栃木県,指定自立支援医療機関一覧（精神通院医療_薬局）,090000_seishintsuuinn-yakkyoku,1
090000_栃木県,私立学校名簿（専修学校）,090000_sensyugakkou,1
090000_栃木県,県立特別支援学校一覧,090000_shiengakkouitiran,1
090000_栃木県,各市町立スポーツ施設における施設状況,090000_shimati-okugaisonota,5
090000_栃木県,公立小学校一覧,090000_shougakukouitiran,1
090000_栃木県,私立学校名簿（小学校),090000_syogakkou,1
090000_栃木県,介護サービス事業所一覧（小規模多機能型居宅介護）,090000_syokibotakinou,1
090000_栃木県,市町別小規模保育事業一覧,090000_syoukibo,1
090000_栃木県,私立学校名簿（短期大学）,090000_tandai,1
090000_栃木県,介護サービス事業所一覧（短期入所療養介護）,090000_tankinyusyoryouyou,1
090000_栃木県,介護サービス事業所一覧（定期巡回・随時対応型訪問介護看護）,090000_teikijunkai,1
090000_栃木県,私立学校名簿（中学校),090000_tyugakkou,1
090000_栃木県,私立学校名簿（中等教育学校）,090000_tyutoukyoikugakkou,1
090000_栃木県,公立中学校一覧,090000_tyuugakukouitiran,1
090000_栃木県,私立学校名簿（幼稚園）,090000_youchienn,1
090000_栃木県,真岡市投票所一覧,092096_26212,1
090000_栃木県,真岡市直売所,092096_26277,1
090000_栃木県,放課後児童クラブ一覧,092096_26299,1
090000_栃木県,都市公園一覧,092096_26305,1
090000_栃木県,歯科診療所一覧（歯科医師会加入）,092096_26315,1
090000_栃木県,真岡市営墓地,092096_26348,1
090000_栃木県,予防接種実施医療機関一覧,092096_26389,1
090000_栃木県,スポーツ施設一覧,092096_p_24618,1
090000_栃木県,AED設置箇所一覧,092096_p_7010_7010,1
090000_栃木県,介護サービス施設一覧,092096_p_7011_7011,1
090000_栃木県,文化財一覧,092096_p_7012_7012,1
090000_栃木県,観光施設一覧,092096_p_7013_7013,1
090000_栃木県,公衆トイレ一覧,092096_p_7016_7016,1
090000_栃木県,指定緊急避難場所・避難所一覧,092096_p_7017_7017,1
090000_栃木県,公共施設一覧,092096_p_7020_7020,1
090000_栃木県,子育て施設一覧,092096_p_7021_7021,1
110001_埼玉県,【川越市】AED設置箇所一覧,8,10
110001_埼玉県,【川越市】消防水利施設一覧,10,10
110001_埼玉県,【川越市】指定緊急避難場所一覧,11,18
110001_埼玉県,【川越市】公衆トイレ一覧,14,10
